#    t=      ,    KineticE=    ,      TotalE=      ,      PotentialE=    ,    P(GPa)=       ,     T(K)=         ,     xi=
  15600.00   ,    0.0175557989 ,  -1151.8633583711 ,  -1151.8809141700   ,    0.0000000000  ,   527.9217093059  ,     0.0000000000
  15640.00   ,    0.0140567472 ,  -1151.8630281128 ,  -1151.8770848600   ,    0.0000000000  ,   422.7014695192  ,     0.0000000000
  15680.00   ,    0.0107734655 ,  -1151.8629402045 ,  -1151.8737136700   ,    0.0000000000  ,   323.9696668396  ,     0.0000000000
  15720.00   ,    0.0097990366 ,  -1151.8632260134 ,  -1151.8730250500   ,    0.0000000000  ,   294.6675450484  ,     0.0000000000
  15760.00   ,    0.0107014576 ,  -1151.8782228524 ,  -1151.8889243100   ,    0.0000000000  ,   321.8043131511  ,     0.0000000000
  15800.00   ,    0.0402605917 ,  -1151.8566072283 ,  -1151.8968678200   ,    0.0000000000  ,  1210.6791918670  ,     0.0000000000
  15840.00   ,    0.0557405425 ,  -1151.8653800975 ,  -1151.9211206400   ,    0.0000000000  ,  1676.1779214934  ,     0.0000000000
  15880.00   ,    0.0986010070 ,  -1151.8623673430 ,  -1151.9609683500   ,    0.0000000000  ,  2965.0380784975  ,     0.0000000000
  15920.00   ,    0.1417104350 ,  -1151.8687541650 ,  -1152.0104646000   ,    0.0000000000  ,  4261.3848326019  ,     0.0000000000
  15960.00   ,    0.0996226769 ,  -1151.8786404531 ,  -1151.9782631300   ,    0.0000000000  ,  2995.7607890800  ,     0.0000000000
  16000.00   ,    0.0600256093 ,  -1151.8194146507 ,  -1151.8794402600   ,    0.0000000000  ,  1805.0344771227  ,     0.0000000000
  16040.00   ,    0.0518406695 ,  -1151.9695644905 ,  -1152.0214051600   ,    0.0000000000  ,  1558.9045564351  ,     0.0000000000
  16080.00   ,    0.1425013459 ,  -1151.8674479741 ,  -1152.0099493200   ,    0.0000000000  ,  4285.1683725986  ,     0.0000000000
  16120.00   ,    0.1081498653 ,  -1151.8608799847 ,  -1151.9690298500   ,    0.0000000000  ,  3252.1824922605  ,     0.0000000000
  16160.00   ,    0.0710667761 ,  -1151.8618062639 ,  -1151.9328730400   ,    0.0000000000  ,  2137.0542121244  ,     0.0000000000
  16200.00   ,    0.0510228139 ,  -1151.8628349061 ,  -1151.9138577200   ,    0.0000000000  ,  1534.3107600073  ,     0.0000000000
  16240.00   ,    0.0480472870 ,  -1151.8634870030 ,  -1151.9115342900   ,    0.0000000000  ,  1444.8334738615  ,     0.0000000000
  16280.00   ,    0.0556929577 ,  -1151.8636871223 ,  -1151.9193800800   ,    0.0000000000  ,  1674.7469947812  ,     0.0000000000
  16320.00   ,    0.0650679026 ,  -1151.8632710574 ,  -1151.9283389600   ,    0.0000000000  ,  1956.6616488150  ,     0.0000000000
  16360.00   ,    0.0746517886 ,  -1151.8621349414 ,  -1151.9367867300   ,    0.0000000000  ,  2244.8593828514  ,     0.0000000000
  16400.00   ,    0.0944303695 ,  -1151.8634644705 ,  -1151.9578948400   ,    0.0000000000  ,  2839.6225342728  ,     0.0000000000
  16440.00   ,    0.1243643047 ,  -1151.8643854453 ,  -1151.9887497500   ,    0.0000000000  ,  3739.7680828338  ,     0.0000000000
  16480.00   ,    0.1477421471 ,  -1151.8630448029 ,  -1152.0107869500   ,    0.0000000000  ,  4442.7648881732  ,     0.0000000000
  16520.00   ,    0.1569627334 ,  -1151.8631989866 ,  -1152.0201617200   ,    0.0000000000  ,  4720.0378110665  ,     0.0000000000
  16560.00   ,    0.1539292420 ,  -1151.8632098480 ,  -1152.0171390900   ,    0.0000000000  ,  4628.8174707521  ,     0.0000000000
  16600.00   ,    0.1397208197 ,  -1151.8626163203 ,  -1152.0023371400   ,    0.0000000000  ,  4201.5549676360  ,     0.0000000000
  16640.00   ,    0.1204620682 ,  -1151.8621816418 ,  -1151.9826437100   ,    0.0000000000  ,  3622.4236437721  ,     0.0000000000
  16680.00   ,    0.1065496764 ,  -1151.8625407636 ,  -1151.9690904400   ,    0.0000000000  ,  3204.0630949750  ,     0.0000000000
  16720.00   ,    0.1053865259 ,  -1151.8629960741 ,  -1151.9683826000   ,    0.0000000000  ,  3169.0859108002  ,     0.0000000000
  16760.00   ,    0.1171687644 ,  -1151.8637287856 ,  -1151.9808975500   ,    0.0000000000  ,  3523.3904650642  ,     0.0000000000
  16800.00   ,    0.1328386444 ,  -1151.8641664456 ,  -1151.9970050900   ,    0.0000000000  ,  3994.6005705084  ,     0.0000000000
  16840.00   ,    0.1402658875 ,  -1151.8631943725 ,  -1152.0034602600   ,    0.0000000000  ,  4217.9457406580  ,     0.0000000000
  16880.00   ,    0.1370671124 ,  -1151.8626762376 ,  -1151.9997433500   ,    0.0000000000  ,  4121.7551389509  ,     0.0000000000
  16920.00   ,    0.1304521348 ,  -1151.8627633952 ,  -1151.9932155300   ,    0.0000000000  ,  3922.8356647136  ,     0.0000000000
  16960.00   ,    0.1268258430 ,  -1151.8629682470 ,  -1151.9897940900   ,    0.0000000000  ,  3813.7891794356  ,     0.0000000000
  17000.00   ,    0.1295169462 ,  -1151.8629255338 ,  -1151.9924424800   ,    0.0000000000  ,  3894.7135400118  ,     0.0000000000
  17040.00   ,    0.1409726976 ,  -1151.8631563424 ,  -1152.0041290400   ,    0.0000000000  ,  4239.2002769847  ,     0.0000000000
  17080.00   ,    0.1596121888 ,  -1151.8638735112 ,  -1152.0234857000   ,    0.0000000000  ,  4799.7097781206  ,     0.0000000000
  17120.00   ,    0.1755872549 ,  -1151.8635785051 ,  -1152.0391657600   ,    0.0000000000  ,  5280.0971557576  ,     0.0000000000
  17160.00   ,    0.1811731643 ,  -1151.8622457557 ,  -1152.0434189200   ,    0.0000000000  ,  5448.0714462231  ,     0.0000000000
  17200.00   ,    0.1822880177 ,  -1151.8629406523 ,  -1152.0452286700   ,    0.0000000000  ,  5481.5962832755  ,     0.0000000000
  17240.00   ,    0.1821741527 ,  -1151.8639941273 ,  -1152.0461682800   ,    0.0000000000  ,  5478.1722409415  ,     0.0000000000
  17280.00   ,    0.1732640539 ,  -1151.8629783561 ,  -1152.0362424100   ,    0.0000000000  ,  5210.2360095085  ,     0.0000000000
  17320.00   ,    0.1550916259 ,  -1151.8625459341 ,  -1152.0176375600   ,    0.0000000000  ,  4663.7716020514  ,     0.0000000000
  17360.00   ,    0.1367699701 ,  -1151.8625274799 ,  -1151.9992974500   ,    0.0000000000  ,  4112.8197527556  ,     0.0000000000
  17400.00   ,    0.1264384556 ,  -1151.8630186244 ,  -1151.9894570800   ,    0.0000000000  ,  3802.1400245380  ,     0.0000000000
  17440.00   ,    0.1257908186 ,  -1151.8634554714 ,  -1151.9892462900   ,    0.0000000000  ,  3782.6648851360  ,     0.0000000000
  17480.00   ,    0.1306516786 ,  -1151.8632235214 ,  -1151.9938752000   ,    0.0000000000  ,  3928.8361635325  ,     0.0000000000
  17520.00   ,    0.1371023078 ,  -1151.8632696522 ,  -1152.0003719600   ,    0.0000000000  ,  4122.8135031146  ,     0.0000000000
  17560.00   ,    0.1392534221 ,  -1151.8643552979 ,  -1152.0036087200   ,    0.0000000000  ,  4187.4998200246  ,     0.0000000000
  17600.00   ,    0.1279853828 ,  -1151.8617920972 ,  -1151.9897774800   ,    0.0000000000  ,  3848.6577870096  ,     0.0000000000
  17640.00   ,    0.1224911078 ,  -1151.8627668822 ,  -1151.9852579900   ,    0.0000000000  ,  3683.4390418755  ,     0.0000000000
  17680.00   ,    0.1269851544 ,  -1151.8656144256 ,  -1151.9925995800   ,    0.0000000000  ,  3818.5798463669  ,     0.0000000000
  17720.00   ,    0.1142939570 ,  -1151.8612838230 ,  -1151.9755777800   ,    0.0000000000  ,  3436.9419234060  ,     0.0000000000
  17760.00   ,    0.0915348805 ,  -1151.8618952195 ,  -1151.9534301000   ,    0.0000000000  ,  2752.5520705347  ,     0.0000000000
  17800.00   ,    0.0769143586 ,  -1151.8630178714 ,  -1151.9399322300   ,    0.0000000000  ,  2312.8972899498  ,     0.0000000000
  17840.00   ,    0.0711854876 ,  -1151.8632295124 ,  -1151.9344150000   ,    0.0000000000  ,  2140.6239919800  ,     0.0000000000
  17880.00   ,    0.0713283351 ,  -1151.8631797149 ,  -1151.9345080500   ,    0.0000000000  ,  2144.9195711173  ,     0.0000000000
  17920.00   ,    0.0761774434 ,  -1151.8630263166 ,  -1151.9392037600   ,    0.0000000000  ,  2290.7374606091  ,     0.0000000000
  17960.00   ,    0.0880333374 ,  -1151.8625658426 ,  -1151.9505991800   ,    0.0000000000  ,  2647.2569124917  ,     0.0000000000
  18000.00   ,    0.1126961243 ,  -1151.8636118357 ,  -1151.9763079600   ,    0.0000000000  ,  3388.8933775378  ,     0.0000000000
  18040.00   ,    0.1438589307 ,  -1151.8653044993 ,  -1152.0091634300   ,    0.0000000000  ,  4325.9924040770  ,     0.0000000000
  18080.00   ,    0.1580178023 ,  -1151.8634789677 ,  -1152.0214967700   ,    0.0000000000  ,  4751.7648642667  ,     0.0000000000
  18120.00   ,    0.1464356254 ,  -1151.8611468446 ,  -1152.0075824700   ,    0.0000000000  ,  4403.4763771273  ,     0.0000000000
  18160.00   ,    0.1299202314 ,  -1151.8624374386 ,  -1151.9923576700   ,    0.0000000000  ,  3906.8407601366  ,     0.0000000000
  18200.00   ,    0.1200607935 ,  -1151.8638332665 ,  -1151.9838940600   ,    0.0000000000  ,  3610.3568825920  ,     0.0000000000
  18240.00   ,    0.1116329646 ,  -1151.8625490054 ,  -1151.9741819700   ,    0.0000000000  ,  3356.9230258416  ,     0.0000000000
  18280.00   ,    0.1065910580 ,  -1151.8631239020 ,  -1151.9697149600   ,    0.0000000000  ,  3205.3074841789  ,     0.0000000000
  18320.00   ,    0.1053564086 ,  -1151.8642253014 ,  -1151.9695817100   ,    0.0000000000  ,  3168.1802523865  ,     0.0000000000
  18360.00   ,    0.1010071005 ,  -1151.8615016095 ,  -1151.9625087100   ,    0.0000000000  ,  3037.3918898918  ,     0.0000000000
  18400.00   ,    0.1100603352 ,  -1151.8630976448 ,  -1151.9731579800   ,    0.0000000000  ,  3309.6323709989  ,     0.0000000000
  18440.00   ,    0.1307427292 ,  -1151.8666728608 ,  -1151.9974155900   ,    0.0000000000  ,  3931.5741521386  ,     0.0000000000
  18480.00   ,    0.1353189458 ,  -1151.8586995642 ,  -1151.9940185100   ,    0.0000000000  ,  4069.1858959751  ,     0.0000000000
  18520.00   ,    0.1397415823 ,  -1151.8655550477 ,  -1152.0052966300   ,    0.0000000000  ,  4202.1793193413  ,     0.0000000000
  18560.00   ,    0.1509112577 ,  -1151.8640024223 ,  -1152.0149136800   ,    0.0000000000  ,  4538.0634436791  ,     0.0000000000
  18600.00   ,    0.1442701170 ,  -1151.8617409630 ,  -1152.0060110800   ,    0.0000000000  ,  4338.3572179446  ,     0.0000000000
  18640.00   ,    0.1317651419 ,  -1151.8627592881 ,  -1151.9945244300   ,    0.0000000000  ,  3962.3191984856  ,     0.0000000000
  18680.00   ,    0.1207395175 ,  -1151.8635002025 ,  -1151.9842397200   ,    0.0000000000  ,  3630.7668436650  ,     0.0000000000
  18720.00   ,    0.1078924777 ,  -1151.8625003423 ,  -1151.9703928200   ,    0.0000000000  ,  3244.4425697235  ,     0.0000000000
  18760.00   ,    0.0999596587 ,  -1151.8621313113 ,  -1151.9620909700   ,    0.0000000000  ,  3005.8941929691  ,     0.0000000000
  18800.00   ,    0.1064043640 ,  -1151.8641119460 ,  -1151.9705163100   ,    0.0000000000  ,  3199.6933951595  ,     0.0000000000
  18840.00   ,    0.1190479652 ,  -1151.8641196448 ,  -1151.9831676100   ,    0.0000000000  ,  3579.9000497376  ,     0.0000000000
  18880.00   ,    0.1181538678 ,  -1151.8642031022 ,  -1151.9823569700   ,    0.0000000000  ,  3553.0135813295  ,     0.0000000000
  18920.00   ,    0.1021623556 ,  -1151.8592373144 ,  -1151.9613996700   ,    0.0000000000  ,  3072.1316513981  ,     0.0000000000
  18960.00   ,    0.1056526543 ,  -1151.8654891657 ,  -1151.9711418200   ,    0.0000000000  ,  3177.0886781809  ,     0.0000000000
  19000.00   ,    0.1251980019 ,  -1151.8646783581 ,  -1151.9898763600   ,    0.0000000000  ,  3764.8382521790  ,     0.0000000000
  19040.00   ,    0.1216178650 ,  -1151.8615986150 ,  -1151.9832164800   ,    0.0000000000  ,  3657.1796941471  ,     0.0000000000
  19080.00   ,    0.1042951668 ,  -1151.8626410231 ,  -1151.9669361900   ,    0.0000000000  ,  3136.2675739109  ,     0.0000000000
  19120.00   ,    0.0850819744 ,  -1151.8627783256 ,  -1151.9478603000   ,    0.0000000000  ,  2558.5062623130  ,     0.0000000000
  19160.00   ,    0.0719805385 ,  -1151.8613079915 ,  -1151.9332885300   ,    0.0000000000  ,  2164.5320251244  ,     0.0000000000
  19200.00   ,    0.0802125598 ,  -1151.8641506302 ,  -1151.9443631900   ,    0.0000000000  ,  2412.0777391334  ,     0.0000000000
  19240.00   ,    0.1023720669 ,  -1151.8656983631 ,  -1151.9680704300   ,    0.0000000000  ,  3078.4378963781  ,     0.0000000000
  19280.00   ,    0.0981312021 ,  -1151.8645619979 ,  -1151.9626932000   ,    0.0000000000  ,  2950.9105411741  ,     0.0000000000
  19320.00   ,    0.0820002669 ,  -1151.8521687631 ,  -1151.9341690300   ,    0.0000000000  ,  2465.8360096919  ,     0.0000000000
  19360.00   ,    0.1034803998 ,  -1151.8786813502 ,  -1151.9821617500   ,    0.0000000000  ,  3111.7666530144  ,     0.0000000000
  19400.00   ,    0.1348687728 ,  -1151.8590261972 ,  -1151.9938949700   ,    0.0000000000  ,  4055.6487091240  ,     0.0000000000
  19440.00   ,    0.1094059606 ,  -1151.8600379394 ,  -1151.9694439000   ,    0.0000000000  ,  3289.9546246153  ,     0.0000000000
  19480.00   ,    0.0853903828 ,  -1151.8610836372 ,  -1151.9464740200   ,    0.0000000000  ,  2567.7804325393  ,     0.0000000000
  19520.00   ,    0.0809319610 ,  -1151.8643793490 ,  -1151.9453113100   ,    0.0000000000  ,  2433.7109056565  ,     0.0000000000
  19560.00   ,    0.0865618331 ,  -1151.8632686669 ,  -1151.9498305000   ,    0.0000000000  ,  2603.0072008582  ,     0.0000000000
  19600.00   ,    0.0916863018 ,  -1151.8624826382 ,  -1151.9541689400   ,    0.0000000000  ,  2757.1054721444  ,     0.0000000000
  19640.00   ,    0.1024740835 ,  -1151.8633504465 ,  -1151.9658245300   ,    0.0000000000  ,  3081.5056445208  ,     0.0000000000
  19680.00   ,    0.1169091391 ,  -1151.8648913909 ,  -1151.9818005300   ,    0.0000000000  ,  3515.5832551937  ,     0.0000000000
  19720.00   ,    0.1128828892 ,  -1151.8645542908 ,  -1151.9774371800   ,    0.0000000000  ,  3394.5095997691  ,     0.0000000000
  19760.00   ,    0.0936057412 ,  -1151.8558248988 ,  -1151.9494306400   ,    0.0000000000  ,  2814.8250751221  ,     0.0000000000
  19800.00   ,    0.1058574028 ,  -1151.8701088072 ,  -1151.9759662100   ,    0.0000000000  ,  3183.2456858084  ,     0.0000000000
  19840.00   ,    0.1387497067 ,  -1151.8624152233 ,  -1152.0011649300   ,    0.0000000000  ,  4172.3525568080  ,     0.0000000000
  19880.00   ,    0.1355641053 ,  -1151.8617237747 ,  -1151.9972878800   ,    0.0000000000  ,  4076.5581032971  ,     0.0000000000
  19920.00   ,    0.1175190681 ,  -1151.8620759819 ,  -1151.9795950500   ,    0.0000000000  ,  3533.9244735532  ,     0.0000000000
  19960.00   ,    0.0997979025 ,  -1151.8624034175 ,  -1151.9622013200   ,    0.0000000000  ,  3001.0300106692  ,     0.0000000000
  20000.00   ,    0.0917605961 ,  -1151.8628036139 ,  -1151.9545642100   ,    0.0000000000  ,  2759.3395808694  ,     0.0000000000
  20040.00   ,    0.0973772096 ,  -1151.8632362104 ,  -1151.9606134200   ,    0.0000000000  ,  2928.2371758872  ,     0.0000000000
  20080.00   ,    0.1140757555 ,  -1151.8638398645 ,  -1151.9779156200   ,    0.0000000000  ,  3430.3803700246  ,     0.0000000000
  20120.00   ,    0.1296303015 ,  -1151.8646471785 ,  -1151.9942774800   ,    0.0000000000  ,  3898.1222582474  ,     0.0000000000
  20160.00   ,    0.1304111151 ,  -1151.8609415649 ,  -1151.9913526800   ,    0.0000000000  ,  3921.6021604262  ,     0.0000000000
  20200.00   ,    0.1333622934 ,  -1151.8629476566 ,  -1151.9963099500   ,    0.0000000000  ,  4010.3472577737  ,     0.0000000000
  20240.00   ,    0.1482305598 ,  -1151.8657173102 ,  -1152.0139478700   ,    0.0000000000  ,  4457.4519816085  ,     0.0000000000
  20280.00   ,    0.1462999166 ,  -1151.8633318634 ,  -1152.0096317800   ,    0.0000000000  ,  4399.3954694621  ,     0.0000000000
  20320.00   ,    0.1177224800 ,  -1151.8611979100 ,  -1151.9789203900   ,    0.0000000000  ,  3540.0412879140  ,     0.0000000000
  20360.00   ,    0.0839040809 ,  -1151.8615864891 ,  -1151.9454905700   ,    0.0000000000  ,  2523.0857401228  ,     0.0000000000
  20400.00   ,    0.0636103793 ,  -1151.8626279107 ,  -1151.9262382900   ,    0.0000000000  ,  1912.8323576864  ,     0.0000000000
  20440.00   ,    0.0613113370 ,  -1151.8631743530 ,  -1151.9244856900   ,    0.0000000000  ,  1843.6976888065  ,     0.0000000000
  20480.00   ,    0.0755652098 ,  -1151.8633279802 ,  -1151.9388931900   ,    0.0000000000  ,  2272.3269377424  ,     0.0000000000
  20520.00   ,    0.1007107307 ,  -1151.8643501793 ,  -1151.9650609100   ,    0.0000000000  ,  3028.4797333899  ,     0.0000000000
  20560.00   ,    0.1184230739 ,  -1151.8654327461 ,  -1151.9838558200   ,    0.0000000000  ,  3561.1088963766  ,     0.0000000000
  20600.00   ,    0.1047593800 ,  -1151.8619105200 ,  -1151.9666699000   ,    0.0000000000  ,  3150.2269625660  ,     0.0000000000
  20640.00   ,    0.1050410055 ,  -1151.8566460745 ,  -1151.9616870800   ,    0.0000000000  ,  3158.6957421766  ,     0.0000000000
