
 eiger (newyork) : TURBOMOLE rev. V7.4.1 (b987a8a8) compiled 15 Oct 2019 at 12:03:25
 Copyright (C) 2019 TURBOMOLE GmbH, Karlsruhe


    2020-03-08 22:09:27.562 

                                                                                
  
Total energy =   -331.6524076623 H =     -9024.7263259 eV
 
 HOMO-LUMO Separation
   HOMO:    73. a  37 a     -0.19909176 H =     -5.41757 eV
   LUMO:    74. b  37 a     -0.08688966 H =     -2.36439 eV
   Gap :                    +0.11220210 H =     +3.05318 eV
 
Number of MOs=    876, Electrons=     73.00, Symmetry: c1   
 
   Nr.   Orbital    Occupation       Energy
  667. b 333 a                     +2.835900 H =       +77.169 eV
  666. a 334 a                     +2.831429 H =       +77.047 eV
  665. a 333 a                     +2.830424 H =       +77.020 eV
  664. b 332 a                     +2.824456 H =       +76.857 eV
  663. a 332 a                     +2.819239 H =       +76.715 eV
  662. b 331 a                     +2.799207 H =       +76.170 eV
  661. a 331 a                     +2.792669 H =       +75.992 eV
  660. b 330 a                     +2.783834 H =       +75.752 eV
  659. a 330 a                     +2.778409 H =       +75.604 eV
  658. b 329 a                     +2.777480 H =       +75.579 eV
  657. a 329 a                     +2.772794 H =       +75.452 eV
  656. b 328 a                     +2.766502 H =       +75.280 eV
  655. a 328 a                     +2.762929 H =       +75.183 eV
  654. b 327 a                     +2.750429 H =       +74.843 eV
  653. a 327 a                     +2.745774 H =       +74.716 eV
  652. b 326 a                     +2.743942 H =       +74.667 eV
  651. b 325 a                     +2.739546 H =       +74.547 eV
  650. a 326 a                     +2.738790 H =       +74.526 eV
  649. a 325 a                     +2.733410 H =       +74.380 eV
  648. b 324 a                     +2.719634 H =       +74.005 eV
  647. a 324 a                     +2.716221 H =       +73.912 eV
  646. b 323 a                     +2.699799 H =       +73.465 eV
  645. b 322 a                     +2.697249 H =       +73.396 eV
  644. a 323 a                     +2.695064 H =       +73.336 eV
  643. b 321 a                     +2.693011 H =       +73.281 eV
  642. a 322 a                     +2.690798 H =       +73.220 eV
  641. a 321 a                     +2.690123 H =       +73.202 eV
  640. b 320 a                     +2.689523 H =       +73.186 eV
  639. b 319 a                     +2.684594 H =       +73.052 eV
  638. a 320 a                     +2.682395 H =       +72.992 eV
  637. a 319 a                     +2.681911 H =       +72.979 eV
  636. b 318 a                     +2.680872 H =       +72.950 eV
  635. a 318 a                     +2.675406 H =       +72.802 eV
  634. b 317 a                     +2.660375 H =       +72.393 eV
  633. a 317 a                     +2.657241 H =       +72.307 eV
  632. b 316 a                     +2.651139 H =       +72.141 eV
  631. a 316 a                     +2.648815 H =       +72.078 eV
  630. b 315 a                     +2.637911 H =       +71.781 eV
  629. b 314 a                     +2.635922 H =       +71.727 eV
  628. a 315 a                     +2.634183 H =       +71.680 eV
  627. a 314 a                     +2.630104 H =       +71.569 eV
  626. b 313 a                     +2.611006 H =       +71.049 eV
  625. a 313 a                     +2.608533 H =       +70.982 eV
  624. b 312 a                     +2.596005 H =       +70.641 eV
  623. b 311 a                     +2.593670 H =       +70.577 eV
  622. a 312 a                     +2.591940 H =       +70.530 eV
  621. a 311 a                     +2.588949 H =       +70.449 eV
  620. b 310 a                     +2.586039 H =       +70.370 eV
  619. b 309 a                     +2.579523 H =       +70.192 eV
  618. a 310 a                     +2.579106 H =       +70.181 eV
  617. a 309 a                     +2.574745 H =       +70.062 eV
  616. b 308 a                     +2.569611 H =       +69.923 eV
  615. b 307 a                     +2.564424 H =       +69.782 eV
  614. a 308 a                     +2.564004 H =       +69.770 eV
  613. a 307 a                     +2.561971 H =       +69.715 eV
  612. b 306 a                     +2.527255 H =       +68.770 eV
  611. a 306 a                     +2.524841 H =       +68.704 eV
  610. b 305 a                     +2.517156 H =       +68.495 eV
  609. a 305 a                     +2.513228 H =       +68.388 eV
  608. b 304 a                     +2.512279 H =       +68.363 eV
  607. a 304 a                     +2.507447 H =       +68.231 eV
  606. b 303 a                     +2.488112 H =       +67.705 eV
  605. b 302 a                     +2.486836 H =       +67.670 eV
  604. a 303 a                     +2.485147 H =       +67.624 eV
  603. a 302 a                     +2.483867 H =       +67.590 eV
  602. b 301 a                     +2.476803 H =       +67.397 eV
  601. b 300 a                     +2.476686 H =       +67.394 eV
  600. a 301 a                     +2.474732 H =       +67.341 eV
  599. a 300 a                     +2.473114 H =       +67.297 eV
  598. b 299 a                     +2.471481 H =       +67.252 eV
  597. a 299 a                     +2.468628 H =       +67.175 eV
  596. b 298 a                     +2.457133 H =       +66.862 eV
  595. a 298 a                     +2.454610 H =       +66.793 eV
  594. b 297 a                     +2.447020 H =       +66.587 eV
  593. a 297 a                     +2.442498 H =       +66.464 eV
  592. b 296 a                     +2.429684 H =       +66.115 eV
  591. b 295 a                     +2.429490 H =       +66.110 eV
  590. a 296 a                     +2.428207 H =       +66.075 eV
  589. a 295 a                     +2.427230 H =       +66.048 eV
  588. b 294 a                     +2.412666 H =       +65.652 eV
  587. b 293 a                     +2.409808 H =       +65.574 eV
  586. a 294 a                     +2.409593 H =       +65.568 eV
  585. a 293 a                     +2.407611 H =       +65.514 eV
  584. b 292 a                     +2.407204 H =       +65.503 eV
  583. a 292 a                     +2.403479 H =       +65.402 eV
  582. b 291 a                     +2.390067 H =       +65.037 eV
  581. a 291 a                     +2.388691 H =       +65.000 eV
  580. b 290 a                     +2.385642 H =       +64.917 eV
  579. a 290 a                     +2.382359 H =       +64.827 eV
  578. b 289 a                     +2.353037 H =       +64.029 eV
  577. a 289 a                     +2.348674 H =       +63.911 eV
  576. b 288 a                     +2.347422 H =       +63.877 eV
  575. b 287 a                     +2.345692 H =       +63.830 eV
  574. a 288 a                     +2.344601 H =       +63.800 eV
  573. a 287 a                     +2.342626 H =       +63.746 eV
  572. b 286 a                     +2.336327 H =       +63.575 eV
  571. a 286 a                     +2.330142 H =       +63.406 eV
  570. b 285 a                     +2.329492 H =       +63.389 eV
  569. a 285 a                     +2.325719 H =       +63.286 eV
  568. b 284 a                     +2.308958 H =       +62.830 eV
  567. a 284 a                     +2.306249 H =       +62.756 eV
  566. b 283 a                     +2.293053 H =       +62.397 eV
  565. b 282 a                     +2.290572 H =       +62.330 eV
  564. a 283 a                     +2.288982 H =       +62.286 eV
  563. b 281 a                     +2.288886 H =       +62.284 eV
  562. a 282 a                     +2.283838 H =       +62.146 eV
  561. a 281 a                     +2.282275 H =       +62.104 eV
  560. b 280 a                     +2.266270 H =       +61.668 eV
  559. a 280 a                     +2.261283 H =       +61.533 eV
  558. b 279 a                     +2.247214 H =       +61.150 eV
  557. a 279 a                     +2.244903 H =       +61.087 eV
  556. b 278 a                     +2.229105 H =       +60.657 eV
  555. a 278 a                     +2.223156 H =       +60.495 eV
  554. b 277 a                     +2.214842 H =       +60.269 eV
  553. a 277 a                     +2.211810 H =       +60.186 eV
  552. b 276 a                     +2.207584 H =       +60.071 eV
  551. b 275 a                     +2.206166 H =       +60.033 eV
  550. a 276 a                     +2.202269 H =       +59.927 eV
  549. a 275 a                     +2.201793 H =       +59.914 eV
  548. b 274 a                     +2.178001 H =       +59.266 eV
  547. a 274 a                     +2.173601 H =       +59.147 eV
  546. b 273 a                     +2.168330 H =       +59.003 eV
  545. a 273 a                     +2.156809 H =       +58.690 eV
  544. b 272 a                     +2.144112 H =       +58.344 eV
  543. a 272 a                     +2.139765 H =       +58.226 eV
  542. b 271 a                     +2.123847 H =       +57.793 eV
  541. a 271 a                     +2.120185 H =       +57.693 eV
  540. b 270 a                     +2.119223 H =       +57.667 eV
  539. a 270 a                     +2.116358 H =       +57.589 eV
  538. b 269 a                     +2.105209 H =       +57.286 eV
  537. a 269 a                     +2.102838 H =       +57.221 eV
  536. b 268 a                     +2.101464 H =       +57.184 eV
  535. a 268 a                     +2.097160 H =       +57.067 eV
  534. b 267 a                     +2.093508 H =       +56.967 eV
  533. b 266 a                     +2.090406 H =       +56.883 eV
  532. a 267 a                     +2.088846 H =       +56.840 eV
  531. a 266 a                     +2.087358 H =       +56.800 eV
  530. b 265 a                     +2.076688 H =       +56.510 eV
  529. b 264 a                     +2.075844 H =       +56.487 eV
  528. a 265 a                     +2.073797 H =       +56.431 eV
  527. a 264 a                     +2.073062 H =       +56.411 eV
  526. b 263 a                     +2.059680 H =       +56.047 eV
  525. a 263 a                     +2.057285 H =       +55.982 eV
  524. b 262 a                     +2.043446 H =       +55.605 eV
  523. a 262 a                     +2.040344 H =       +55.521 eV
  522. b 261 a                     +2.036895 H =       +55.427 eV
  521. a 261 a                     +2.034472 H =       +55.361 eV
  520. b 260 a                     +2.029106 H =       +55.215 eV
  519. a 260 a                     +2.026487 H =       +55.144 eV
  518. b 259 a                     +2.019679 H =       +54.958 eV
  517. a 259 a                     +2.018348 H =       +54.922 eV
  516. b 258 a                     +1.989982 H =       +54.150 eV
  515. a 258 a                     +1.981028 H =       +53.907 eV
  514. b 257 a                     +1.961258 H =       +53.369 eV
  513. a 257 a                     +1.958411 H =       +53.291 eV
  512. b 256 a                     +1.956399 H =       +53.236 eV
  511. a 256 a                     +1.954049 H =       +53.172 eV
  510. b 255 a                     +1.949464 H =       +53.048 eV
  509. b 254 a                     +1.948028 H =       +53.009 eV
  508. a 255 a                     +1.944047 H =       +52.900 eV
  507. a 254 a                     +1.941129 H =       +52.821 eV
  506. b 253 a                     +1.937727 H =       +52.728 eV
  505. a 253 a                     +1.934363 H =       +52.637 eV
  504. b 252 a                     +1.934247 H =       +52.634 eV
  503. a 252 a                     +1.926975 H =       +52.436 eV
  502. b 251 a                     +1.923019 H =       +52.328 eV
  501. a 251 a                     +1.920841 H =       +52.269 eV
  500. b 250 a                     +1.913635 H =       +52.073 eV
  499. b 249 a                     +1.912865 H =       +52.052 eV
  498. a 250 a                     +1.910037 H =       +51.975 eV
  497. a 249 a                     +1.909760 H =       +51.967 eV
  496. b 248 a                     +1.909154 H =       +51.951 eV
  495. a 248 a                     +1.905970 H =       +51.864 eV
  494. b 247 a                     +1.894863 H =       +51.562 eV
  493. b 246 a                     +1.890973 H =       +51.456 eV
  492. a 247 a                     +1.889018 H =       +51.403 eV
  491. a 246 a                     +1.884714 H =       +51.286 eV
  490. b 245 a                     +1.883654 H =       +51.257 eV
  489. a 245 a                     +1.878700 H =       +51.122 eV
  488. b 244 a                     +1.867936 H =       +50.829 eV
  487. b 243 a                     +1.865705 H =       +50.768 eV
  486. a 244 a                     +1.862914 H =       +50.693 eV
  485. b 242 a                     +1.862152 H =       +50.672 eV
  484. a 243 a                     +1.861974 H =       +50.667 eV
  483. b 241 a                     +1.855288 H =       +50.485 eV
  482. a 242 a                     +1.853910 H =       +50.447 eV
  481. a 241 a                     +1.852918 H =       +50.420 eV
  480. b 240 a                     +1.837843 H =       +50.010 eV
  479. b 239 a                     +1.834281 H =       +49.913 eV
