# mdlog[.1-last] used as log with 0 constraints
#    t=          KineticE=          TotalE=            PotentialE=        P(GPa)=            T(K)=              xi=
  16080.00       0.0165446220    -688.8436068840    -688.8601515060       0.0000000000     435.3252194068       0.0000000000
  16120.00       0.0151919996    -688.8435627284    -688.8587547280       0.0000000000     399.7347635297       0.0000000000
  16160.00       0.0122293469    -688.8430956161    -688.8553249630       0.0000000000     321.7808848842       0.0000000000
  16200.00       0.0127309574    -688.8432969936    -688.8560279510       0.0000000000     334.9793553066       0.0000000000
  16240.00       0.0150224147    -688.8436380473    -688.8586604620       0.0000000000     395.2726135634       0.0000000000
  16280.00       0.0148932833    -688.8435617287    -688.8584550120       0.0000000000     391.8748819767       0.0000000000
  16320.00       0.0128153374    -688.8434145366    -688.8562298740       0.0000000000     337.1995790681       0.0000000000
  16360.00       0.0111881720    -688.8433357390    -688.8545239110       0.0000000000     294.3852957806       0.0000000000
  16400.00       0.0115916881    -688.8433464599    -688.8549381480       0.0000000000     305.0026873901       0.0000000000
  16440.00       0.0136026804    -688.8436277546    -688.8572304350       0.0000000000     357.9162954596       0.0000000000
  16480.00       0.0138747879    -688.8438132491    -688.8576880370       0.0000000000     365.0760389368       0.0000000000
  16520.00       0.0113863738    -688.8433904012    -688.8547767750       0.0000000000     299.6004189532       0.0000000000
  16560.00       0.0112355199    -688.8433105781    -688.8545460980       0.0000000000     295.6311202283       0.0000000000
  16600.00       0.0146086654    -688.8437817906    -688.8583904560       0.0000000000     384.3859640497       0.0000000000
  16640.00       0.0165077241    -688.8438415279    -688.8603492520       0.0000000000     434.3543544962       0.0000000000
  16680.00       0.0155388857    -688.8436694973    -688.8592083830       0.0000000000     408.8620946660       0.0000000000
  16720.00       0.0140987589    -688.8435579531    -688.8576567120       0.0000000000     370.9692057850       0.0000000000
  16760.00       0.0142006414    -688.8435472326    -688.8577478740       0.0000000000     373.6499573795       0.0000000000
  16800.00       0.0159791931    -688.8436922899    -688.8596714830       0.0000000000     420.4475466673       0.0000000000
  16840.00       0.0174728834    -688.8438643406    -688.8613372240       0.0000000000     459.7498066370       0.0000000000
  16880.00       0.0167371689    -688.8438186321    -688.8605558010       0.0000000000     440.3915492959       0.0000000000
  16920.00       0.0149961007    -688.8435462853    -688.8585423860       0.0000000000     394.5802326076       0.0000000000
  16960.00       0.0155099346    -688.8436146864    -688.8591246210       0.0000000000     408.1003286287       0.0000000000
  17000.00       0.0174309927    -688.8439300983    -688.8613610910       0.0000000000     458.6475723901       0.0000000000
  17040.00       0.0172226102    -688.8438791568    -688.8611017670       0.0000000000     453.1645720428       0.0000000000
  17080.00       0.0151998982    -688.8437002838    -688.8589001820       0.0000000000     399.9425930136       0.0000000000
  17120.00       0.0139421851    -688.8436581869    -688.8576003720       0.0000000000     366.8494071811       0.0000000000
  17160.00       0.0143443635    -688.8438027675    -688.8581471310       0.0000000000     377.4316005573       0.0000000000
  17200.00       0.0148835981    -688.8439450449    -688.8588286430       0.0000000000     391.6200440071       0.0000000000
  17240.00       0.0139473382    -688.8439632488    -688.8579105870       0.0000000000     366.9849966952       0.0000000000
  17280.00       0.0119182150    -688.8437907450    -688.8557089600       0.0000000000     313.5943246898       0.0000000000
  17320.00       0.0115513939    -688.8436775521    -688.8552289460       0.0000000000     303.9424577716       0.0000000000
  17360.00       0.0138186120    -688.8440207760    -688.8578393880       0.0000000000     363.5979293360       0.0000000000
  17400.00       0.0151786659    -688.8440745141    -688.8592531800       0.0000000000     399.3839240920       0.0000000000
  17440.00       0.0145470554    -688.8438723926    -688.8584194480       0.0000000000     382.7648695363       0.0000000000
  17480.00       0.0143394979    -688.8438140161    -688.8581535140       0.0000000000     377.3035762448       0.0000000000
  17520.00       0.0155465812    -688.8439558918    -688.8595024730       0.0000000000     409.0645811389       0.0000000000
  17560.00       0.0167319841    -688.8440320629    -688.8607640470       0.0000000000     440.2551257012       0.0000000000
  17600.00       0.0170986831    -688.8439785769    -688.8610772600       0.0000000000     449.9037787619       0.0000000000
  17640.00       0.0172230398    -688.8440225532    -688.8612455930       0.0000000000     453.1758759328       0.0000000000
  17680.00       0.0171472078    -688.8439824452    -688.8611296530       0.0000000000     451.1805692563       0.0000000000
  17720.00       0.0174138854    -688.8439602706    -688.8613741560       0.0000000000     458.1974415238       0.0000000000
  17760.00       0.0181371366    -688.8441286644    -688.8622658010       0.0000000000     477.2277628693       0.0000000000
  17800.00       0.0179129132    -688.8441310228    -688.8620439360       0.0000000000     471.3279562876       0.0000000000
  17840.00       0.0168316032    -688.8440409358    -688.8608725390       0.0000000000     442.8763216349       0.0000000000
  17880.00       0.0160865014    -688.8440785236    -688.8601650250       0.0000000000     423.2710625546       0.0000000000
  17920.00       0.0155475273    -688.8441692287    -688.8597167560       0.0000000000     409.0894738720       0.0000000000
  17960.00       0.0145739080    -688.8441280040    -688.8587019120       0.0000000000     383.4714198268       0.0000000000
  18000.00       0.0138476984    -688.8441090966    -688.8579567950       0.0000000000     364.3632564175       0.0000000000
  18040.00       0.0134996022    -688.8443044968    -688.8578040990       0.0000000000     355.2040830334       0.0000000000
  18080.00       0.0118740940    -688.8442607340    -688.8561348280       0.0000000000     312.4334050814       0.0000000000
  18120.00       0.0099546325    -688.8440217485    -688.8539763810       0.0000000000     261.9281709895       0.0000000000
  18160.00       0.0104019136    -688.8441755104    -688.8545774240       0.0000000000     273.6971157368       0.0000000000
  18200.00       0.0121293198    -688.8443171162    -688.8564464360       0.0000000000     319.1489535879       0.0000000000
  18240.00       0.0132707377    -688.8443054503    -688.8575761880       0.0000000000     349.1821565786       0.0000000000
  18280.00       0.0136775425    -688.8443037255    -688.8579812680       0.0000000000     359.8860810126       0.0000000000
  18320.00       0.0136660785    -688.8442842315    -688.8579503100       0.0000000000     359.5844395320       0.0000000000
  18360.00       0.0138658789    -688.8442457911    -688.8581116700       0.0000000000     364.8416241962       0.0000000000
  18400.00       0.0149323403    -688.8442954927    -688.8592278330       0.0000000000     392.9025585946       0.0000000000
  18440.00       0.0161990729    -688.8444435421    -688.8606426150       0.0000000000     426.2330650569       0.0000000000
  18480.00       0.0161456549    -688.8444154301    -688.8605610850       0.0000000000     424.8275197420       0.0000000000
  18520.00       0.0154052045    -688.8442562045    -688.8596614090       0.0000000000     405.3446503847       0.0000000000
  18560.00       0.0159149337    -688.8443317483    -688.8602466820       0.0000000000     418.7567404671       0.0000000000
  18600.00       0.0172151053    -688.8444760057    -688.8616911110       0.0000000000     452.9671014756       0.0000000000
  18640.00       0.0176818278    -688.8444982002    -688.8621800280       0.0000000000     465.2475928899       0.0000000000
  18680.00       0.0170095535    -688.8444637635    -688.8614733170       0.0000000000     447.5585843753       0.0000000000
  18720.00       0.0157095211    -688.8444602909    -688.8601698120       0.0000000000     413.3518849289       0.0000000000
  18760.00       0.0141967946    -688.8444001854    -688.8585969800       0.0000000000     373.5487416853       0.0000000000
  18800.00       0.0134224509    -688.8443525251    -688.8577749760       0.0000000000     353.1740618652       0.0000000000
  18840.00       0.0136417399    -688.8445573871    -688.8581991270       0.0000000000     358.9440375054       0.0000000000
  18880.00       0.0127260360    -688.8446227070    -688.8573487430       0.0000000000     334.8498637871       0.0000000000
  18920.00       0.0104333851    -688.8443438889    -688.8547772740       0.0000000000     274.5251992491       0.0000000000
  18960.00       0.0098785688    -688.8443490492    -688.8542276180       0.0000000000     259.9267677410       0.0000000000
  19000.00       0.0113144272    -688.8445657898    -688.8558802170       0.0000000000     297.7073442029       0.0000000000
  19040.00       0.0123333034    -688.8445805406    -688.8569138440       0.0000000000     324.5162075690       0.0000000000
  19080.00       0.0123355949    -688.8445645981    -688.8569001930       0.0000000000     324.5765020076       0.0000000000
  19120.00       0.0117337209    -688.8445559011    -688.8562896220       0.0000000000     308.7398802585       0.0000000000
  19160.00       0.0111370119    -688.8444798981    -688.8556169100       0.0000000000     293.0391596729       0.0000000000
  19200.00       0.0116193533    -688.8445065717    -688.8561259250       0.0000000000     305.7306193047       0.0000000000
  19240.00       0.0127938857    -688.8446763513    -688.8574702370       0.0000000000     336.6351358946       0.0000000000
  19280.00       0.0129488685    -688.8446177895    -688.8575666580       0.0000000000     340.7130734084       0.0000000000
  19320.00       0.0128030460    -688.8444653570    -688.8572684030       0.0000000000     336.8761640644       0.0000000000
  19360.00       0.0138909611    -688.8446146429    -688.8585056040       0.0000000000     365.5015928084       0.0000000000
  19400.00       0.0149375692    -688.8447003418    -688.8596379110       0.0000000000     393.0401427884       0.0000000000
  19440.00       0.0148993877    -688.8446393023    -688.8595386900       0.0000000000     392.0355024733       0.0000000000
  19480.00       0.0144255141    -688.8446163019    -688.8590418160       0.0000000000     379.5668501363       0.0000000000
  19520.00       0.0139693123    -688.8446335437    -688.8586028560       0.0000000000     367.5631840038       0.0000000000
  19560.00       0.0133548965    -688.8446405805    -688.8579954770       0.0000000000     351.3965594971       0.0000000000
  19600.00       0.0125774226    -688.8446168174    -688.8571942400       0.0000000000     330.9395186922       0.0000000000
  19640.00       0.0118864992    -688.8446811548    -688.8565676540       0.0000000000     312.7598126204       0.0000000000
  19680.00       0.0108057682    -688.8447135008    -688.8555192690       0.0000000000     284.3234137223       0.0000000000
  19720.00       0.0093507200    -688.8446077610    -688.8539584810       0.0000000000     246.0379116829       0.0000000000
  19760.00       0.0087602390    -688.8446150240    -688.8533752630       0.0000000000     230.5010620755       0.0000000000
  19800.00       0.0090959535    -688.8447194955    -688.8538154490       0.0000000000     239.3344474354       0.0000000000
  19840.00       0.0092578216    -688.8447265754    -688.8539843970       0.0000000000     243.5935494317       0.0000000000
  19880.00       0.0090562862    -688.8447028558    -688.8537591420       0.0000000000     238.2907116171       0.0000000000
  19920.00       0.0087894696    -688.8447422714    -688.8535317410       0.0000000000     231.2701832276       0.0000000000
  19960.00       0.0083176592    -688.8447389158    -688.8530565750       0.0000000000     218.8558198073       0.0000000000
  20000.00       0.0079989126    -688.8447200034    -688.8527189160       0.0000000000     210.4688985889       0.0000000000
  20040.00       0.0081641479    -688.8448483091    -688.8530124570       0.0000000000     214.8166020055       0.0000000000
  20080.00       0.0080103423    -688.8448382097    -688.8528485520       0.0000000000     210.7696392304       0.0000000000
  20120.00       0.0079780110    -688.8447415170    -688.8527195280       0.0000000000     209.9189310523       0.0000000000
  20160.00       0.0090218288    -688.8448568382    -688.8538786670       0.0000000000     237.3840624459       0.0000000000
  20200.00       0.0101539860    -688.8448985410    -688.8550525270       0.0000000000     267.1735985391       0.0000000000
  20240.00       0.0108409317    -688.8448469943    -688.8556879260       0.0000000000     285.2486428305       0.0000000000
  20280.00       0.0116570217    -688.8448818873    -688.8565389090       0.0000000000     306.7217553230       0.0000000000
  20320.00       0.0123845700    -688.8449742300    -688.8573588000       0.0000000000     325.8651447013       0.0000000000
  20360.00       0.0123128332    -688.8449659448    -688.8572787780       0.0000000000     323.9775925873       0.0000000000
  20400.00       0.0117999089    -688.8449464701    -688.8567463790       0.0000000000     310.4814306384       0.0000000000
  20440.00       0.0111646486    -688.8450464854    -688.8562111340       0.0000000000     293.7663427741       0.0000000000
  20480.00       0.0098738113    -688.8449740677    -688.8548478790       0.0000000000     259.8015874136       0.0000000000
  20520.00       0.0088258900    -688.8449151130    -688.8537410030       0.0000000000     232.2284833031       0.0000000000
  20560.00       0.0088046967    -688.8450195703    -688.8538242670       0.0000000000     231.6708436411       0.0000000000
  20600.00       0.0089751311    -688.8450439259    -688.8540190570       0.0000000000     236.1553441334       0.0000000000
  20640.00       0.0090317262    -688.8450321418    -688.8540638680       0.0000000000     237.6444854044       0.0000000000
  20680.00       0.0092980328    -688.8450625372    -688.8543605700       0.0000000000     244.6515949125       0.0000000000
  20720.00       0.0097037297    -688.8451124833    -688.8548162130       0.0000000000     255.3263697612       0.0000000000
  20760.00       0.0097343046    -688.8451773004    -688.8549116050       0.0000000000     256.1308605570       0.0000000000
  20800.00       0.0086983126    -688.8452200164    -688.8539183290       0.0000000000     228.8716448154       0.0000000000
  20840.00       0.0066825981    -688.8450801729    -688.8517627710       0.0000000000     175.8337832381       0.0000000000
  20880.00       0.0057023075    -688.8450022805    -688.8507045880       0.0000000000     150.0401917172       0.0000000000
  20920.00       0.0065815822    -688.8452160808    -688.8517976630       0.0000000000     173.1758327910       0.0000000000
  20960.00       0.0071037182    -688.8452474918    -688.8523512100       0.0000000000     186.9143749690       0.0000000000
  21000.00       0.0066850086    -688.8450922754    -688.8517772840       0.0000000000     175.8972082683       0.0000000000
  21040.00       0.0072757012    -688.8450284718    -688.8523041730       0.0000000000     191.4396236536       0.0000000000
  21080.00       0.0098757853    -688.8451869927    -688.8550627780       0.0000000000     259.8535287287       0.0000000000
  21120.00       0.0125235309    -688.8454452851    -688.8579688160       0.0000000000     329.5215108380       0.0000000000
  21160.00       0.0122261182    -688.8454421988    -688.8576683170       0.0000000000     321.6959314015       0.0000000000
  21200.00       0.0096327651    -688.8451122209    -688.8547449860       0.0000000000     253.4591343366       0.0000000000
  21240.00       0.0087580808    -688.8450996902    -688.8538577710       0.0000000000     230.4442763180       0.0000000000
  21280.00       0.0099527465    -688.8453923805    -688.8553451270       0.0000000000     261.8785453130       0.0000000000
  21320.00       0.0098848082    -688.8454238868    -688.8553086950       0.0000000000     260.0909410581       0.0000000000
  21360.00       0.0079675450    -688.8452367570    -688.8532043020       0.0000000000     209.6435480824       0.0000000000
  21400.00       0.0067851508    -688.8451115592    -688.8518967100       0.0000000000     178.5321697415       0.0000000000
  21440.00       0.0082768073    -688.8452092797    -688.8534860870       0.0000000000     217.7809173360       0.0000000000
  21480.00       0.0112337740    -688.8454875260    -688.8567213000       0.0000000000     295.5851822935       0.0000000000
  21520.00       0.0122230256    -688.8456214464    -688.8578444720       0.0000000000     321.6145587946       0.0000000000
  21560.00       0.0100805197    -688.8453795123    -688.8554600320       0.0000000000     265.2405392420       0.0000000000
  21600.00       0.0081161420    -688.8452008650    -688.8533170070       0.0000000000     213.5534611551       0.0000000000
  21640.00       0.0087838495    -688.8454230225    -688.8542068720       0.0000000000     231.1223061515       0.0000000000
  21680.00       0.0096661481    -688.8456297399    -688.8552958880       0.0000000000     254.3375132045       0.0000000000
  21720.00       0.0081497279    -688.8455008051    -688.8536505330       0.0000000000     214.4371792984       0.0000000000
  21760.00       0.0057769294    -688.8452773646    -688.8510542940       0.0000000000     152.0036581207       0.0000000000
  21800.00       0.0056105700    -688.8452563120    -688.8508668820       0.0000000000     147.6263774662       0.0000000000
  21840.00       0.0080898474    -688.8454598216    -688.8535496690       0.0000000000     212.8615914201       0.0000000000
  21880.00       0.0106167671    -688.8456813859    -688.8562981530       0.0000000000     279.3503800427       0.0000000000
  21920.00       0.0106225933    -688.8456490917    -688.8562716850       0.0000000000     279.5036823356       0.0000000000
  21960.00       0.0090386949    -688.8453963631    -688.8544350580       0.0000000000     237.8278463855       0.0000000000
  22000.00       0.0091491953    -688.8454188907    -688.8545680860       0.0000000000     240.7353558247       0.0000000000
  22040.00       0.0108529717    -688.8457207823    -688.8565737540       0.0000000000     285.5654401029       0.0000000000
  22080.00       0.0109258949    -688.8457296831    -688.8566555780       0.0000000000     287.4842106238       0.0000000000
  22120.00       0.0091355118    -688.8455353332    -688.8546708450       0.0000000000     240.3753117842       0.0000000000
  22160.00       0.0080825212    -688.8454650408    -688.8535475620       0.0000000000     212.6688232234       0.0000000000
  22200.00       0.0091090786    -688.8455669664    -688.8546760450       0.0000000000     239.6797968539       0.0000000000
  22240.00       0.0111963467    -688.8456936063    -688.8568899530       0.0000000000     294.6003891573       0.0000000000
  22280.00       0.0127226910    -688.8457607800    -688.8584834710       0.0000000000     334.7618472630       0.0000000000
  22320.00       0.0128971574    -688.8457637376    -688.8586608950       0.0000000000     339.3524415896       0.0000000000
  22360.00       0.0122075872    -688.8456481358    -688.8578557230       0.0000000000     321.2083388905       0.0000000000
  22400.00       0.0121613789    -688.8456661671    -688.8578275460       0.0000000000     319.9924984476       0.0000000000
  22440.00       0.0126715406    -688.8458077524    -688.8584792930       0.0000000000     333.4159704961       0.0000000000
  22480.00       0.0122840090    -688.8457992450    -688.8580832540       0.0000000000     323.2191654563       0.0000000000
  22520.00       0.0110524382    -688.8457247118    -688.8567771500       0.0000000000     290.8138406718       0.0000000000
  22560.00       0.0100456252    -688.8457036738    -688.8557492990       0.0000000000     264.3223863656       0.0000000000
  22600.00       0.0098542221    -688.8456993339    -688.8555535560       0.0000000000     259.2861538403       0.0000000000
  22640.00       0.0107190394    -688.8457198856    -688.8564389250       0.0000000000     282.0413899519       0.0000000000
  22680.00       0.0122052894    -688.8458917576    -688.8580970470       0.0000000000     321.1478804821       0.0000000000
  22720.00       0.0124102119    -688.8459932281    -688.8584034400       0.0000000000     326.5398393009       0.0000000000
  22760.00       0.0106585842    -688.8458119008    -688.8564704850       0.0000000000     280.4506806542       0.0000000000
  22800.00       0.0092388187    -688.8457403323    -688.8549791510       0.0000000000     243.0935412012       0.0000000000
  22840.00       0.0092292905    -688.8458906045    -688.8551198950       0.0000000000     242.8428338748       0.0000000000
  22880.00       0.0090804046    -688.8459388144    -688.8550192190       0.0000000000     238.9253201591       0.0000000000
  22920.00       0.0080102879    -688.8458833911    -688.8538936790       0.0000000000     210.7682070582       0.0000000000
  22960.00       0.0067997358    -688.8458141742    -688.8526139100       0.0000000000     178.9159314096       0.0000000000
  23000.00       0.0067083576    -688.8457591504    -688.8524675080       0.0000000000     176.5115728521       0.0000000000
  23040.00       0.0084509901    -688.8458877929    -688.8543387830       0.0000000000     222.3640487707       0.0000000000
  23080.00       0.0105012453    -688.8461060417    -688.8566072870       0.0000000000     276.3107504078       0.0000000000
  23120.00       0.0106140681    -688.8460448179    -688.8566588860       0.0000000000     279.2793654947       0.0000000000
  23160.00       0.0096043591    -688.8458761299    -688.8554804890       0.0000000000     252.7117110345       0.0000000000
  23200.00       0.0095549864    -688.8459245956    -688.8554795820       0.0000000000     251.4126079213       0.0000000000
  23240.00       0.0101573813    -688.8460331057    -688.8561904870       0.0000000000     267.2629352194       0.0000000000
  23280.00       0.0100424296    -688.8460467144    -688.8560891440       0.0000000000     264.2383030480       0.0000000000
  23320.00       0.0089913437    -688.8459969373    -688.8549882810       0.0000000000     236.5819347742       0.0000000000
  23360.00       0.0079883819    -688.8459060651    -688.8538944470       0.0000000000     210.1918137760       0.0000000000
  23400.00       0.0085250026    -688.8458897714    -688.8544147740       0.0000000000     224.3114785571       0.0000000000
  23440.00       0.0107626163    -688.8460890787    -688.8568516950       0.0000000000     283.1879922432       0.0000000000
  23480.00       0.0124383152    -688.8462397348    -688.8586780500       0.0000000000     327.2792978066       0.0000000000
  23520.00       0.0120020412    -688.8461498368    -688.8581518780       0.0000000000     315.7999751139       0.0000000000
  23560.00       0.0108320639    -688.8460516931    -688.8568837570       0.0000000000     285.0153109653       0.0000000000
  23600.00       0.0105904614    -688.8461143116    -688.8567047730       0.0000000000     278.6582202093       0.0000000000
  23640.00       0.0108768705    -688.8462399225    -688.8571167930       0.0000000000     286.1942717865       0.0000000000
  23680.00       0.0103115313    -688.8462773817    -688.8565889130       0.0000000000     271.3189584267       0.0000000000
  23720.00       0.0086221175    -688.8461975055    -688.8548196230       0.0000000000     226.8667851244       0.0000000000
  23760.00       0.0071920490    -688.8460870220    -688.8532790710       0.0000000000     189.2385516232       0.0000000000
  23800.00       0.0076123707    -688.8461562643    -688.8537686350       0.0000000000     200.2981367223       0.0000000000
  23840.00       0.0091629516    -688.8463712674    -688.8555342190       0.0000000000     241.0973126822       0.0000000000
  23880.00       0.0094195296    -688.8464039804    -688.8558235100       0.0000000000     247.8484412025       0.0000000000
  23920.00       0.0080354409    -688.8462469981    -688.8542824390       0.0000000000     211.4300387081       0.0000000000
  23960.00       0.0069368081    -688.8461942069    -688.8531310150       0.0000000000     182.5226055100       0.0000000000
  24000.00       0.0069914430    -688.8462677390    -688.8532591820       0.0000000000     183.9601691600       0.0000000000
  24040.00       0.0073434554    -688.8463287836    -688.8536722390       0.0000000000     193.2223856388       0.0000000000
  24080.00       0.0071353047    -688.8463303093    -688.8534656140       0.0000000000     187.7454836885       0.0000000000
  24120.00       0.0065061689    -688.8462593181    -688.8527654870       0.0000000000     171.1915436011       0.0000000000
  24160.00       0.0066512787    -688.8461918423    -688.8528431210       0.0000000000     175.0097013201       0.0000000000
  24200.00       0.0084027911    -688.8463316779    -688.8547344690       0.0000000000     221.0958262180       0.0000000000
  24240.00       0.0102504547    -688.8464750873    -688.8567255420       0.0000000000     269.7118987849       0.0000000000
  24280.00       0.0106963768    -688.8463851032    -688.8570814800       0.0000000000     281.4450858409       0.0000000000
  24320.00       0.0106691836    -688.8463614324    -688.8570306160       0.0000000000     280.7295739451       0.0000000000
  24360.00       0.0107864682    -688.8464115188    -688.8571979870       0.0000000000     283.8155877538       0.0000000000
  24400.00       0.0107392761    -688.8464145519    -688.8571538280       0.0000000000     282.5738619926       0.0000000000
  24440.00       0.0104633422    -688.8464640268    -688.8569273690       0.0000000000     275.3134359798       0.0000000000
  24480.00       0.0096565704    -688.8464763626    -688.8561329330       0.0000000000     254.0855044749       0.0000000000
  24520.00       0.0086618768    -688.8463757902    -688.8550376670       0.0000000000     227.9129381377       0.0000000000
  24560.00       0.0088618042    -688.8463976928    -688.8552594970       0.0000000000     233.1734668664       0.0000000000
  24600.00       0.0100788396    -688.8465777154    -688.8566565550       0.0000000000     265.1963298154       0.0000000000
  24640.00       0.0104956180    -688.8465795300    -688.8570751480       0.0000000000     276.1626836985       0.0000000000
  24680.00       0.0100249676    -688.8465030264    -688.8565279940       0.0000000000     263.7788411428       0.0000000000
  24720.00       0.0095953157    -688.8465439273    -688.8561392430       0.0000000000     252.4737583733       0.0000000000
  24760.00       0.0091090080    -688.8465486270    -688.8556576350       0.0000000000     239.6779387742       0.0000000000
  24800.00       0.0084833593    -688.8465419187    -688.8550252780       0.0000000000     223.2157527870       0.0000000000
  24840.00       0.0078258969    -688.8465511231    -688.8543770200       0.0000000000     205.9164766427       0.0000000000
  24880.00       0.0071909689    -688.8465241871    -688.8537151560       0.0000000000     189.2101321372       0.0000000000
  24920.00       0.0069725219    -688.8465211821    -688.8534937040       0.0000000000     183.4623142454       0.0000000000
  24960.00       0.0072892089    -688.8466005351    -688.8538897440       0.0000000000     191.7950411899       0.0000000000
  25000.00       0.0075495768    -688.8466023792    -688.8541519560       0.0000000000     198.6458918337       0.0000000000
  25040.00       0.0078943039    -688.8465663851    -688.8544606890       0.0000000000     207.7164157231       0.0000000000
  25080.00       0.0085673696    -688.8466943514    -688.8552617210       0.0000000000     225.4262472385       0.0000000000
  25120.00       0.0084407878    -688.8466900242    -688.8551308120       0.0000000000     222.0956035619       0.0000000000
  25160.00       0.0076795541    -688.8465577309    -688.8542372850       0.0000000000     202.0658766477       0.0000000000
  25200.00       0.0078245240    -688.8465798960    -688.8544044200       0.0000000000     205.8803538658       0.0000000000
  25240.00       0.0088050426    -688.8467171844    -688.8555222270       0.0000000000     231.6799434777       0.0000000000
  25280.00       0.0091338903    -688.8467633657    -688.8558972560       0.0000000000     240.3326453914       0.0000000000
  25320.00       0.0084436284    -688.8466786076    -688.8551222360       0.0000000000     222.1703443092       0.0000000000
  25360.00       0.0080682552    -688.8466267578    -688.8546950130       0.0000000000     212.2934549299       0.0000000000
  25400.00       0.0090786984    -688.8466838146    -688.8557625130       0.0000000000     238.8804278262       0.0000000000
  25440.00       0.0107802249    -688.8468464001    -688.8576266250       0.0000000000     283.6513129230       0.0000000000
  25480.00       0.0112162045    -688.8468813015    -688.8580975060       0.0000000000     295.1228913228       0.0000000000
  25520.00       0.0100687290    -688.8467230440    -688.8567917730       0.0000000000     264.9302999879       0.0000000000
  25560.00       0.0093466301    -688.8466449279    -688.8559915580       0.0000000000     245.9302968339       0.0000000000
  25600.00       0.0102309613    -688.8467660517    -688.8569970130       0.0000000000     269.1989859624       0.0000000000
  25640.00       0.0114081353    -688.8469160217    -688.8583241570       0.0000000000     300.1730112458       0.0000000000
  25680.00       0.0111651256    -688.8469062434    -688.8580713690       0.0000000000     293.7788938303       0.0000000000
  25720.00       0.0100116850    -688.8467532990    -688.8567649840       0.0000000000     263.4293474656       0.0000000000
  25760.00       0.0101813685    -688.8467204905    -688.8569018590       0.0000000000     267.8940905218       0.0000000000
  25800.00       0.0121169836    -688.8469442884    -688.8590612720       0.0000000000     318.8243596139       0.0000000000
  25840.00       0.0131915196    -688.8470861214    -688.8602776410       0.0000000000     347.0977551598       0.0000000000
  25880.00       0.0117842933    -688.8469406217    -688.8587249150       0.0000000000     310.0705508088       0.0000000000
  25920.00       0.0098587776    -688.8467819294    -688.8566407070       0.0000000000     259.4060178891       0.0000000000
  25960.00       0.0097233328    -688.8468588112    -688.8565821440       0.0000000000     255.8421697210       0.0000000000
  26000.00       0.0107939786    -688.8470424974    -688.8578364760       0.0000000000     284.0132043589       0.0000000000
  26040.00       0.0109491731    -688.8471239869    -688.8580731600       0.0000000000     288.0967115710       0.0000000000
  26080.00       0.0094912564    -688.8470306146    -688.8565218710       0.0000000000     249.7357304721       0.0000000000
  26120.00       0.0081856942    -688.8468753288    -688.8550610230       0.0000000000     215.3835313936       0.0000000000
  26160.00       0.0090859986    -688.8469701354    -688.8560561340       0.0000000000     239.0725114116       0.0000000000
  26200.00       0.0110783470    -688.8471975530    -688.8582759000       0.0000000000     291.4955582420       0.0000000000
  26240.00       0.0114584614    -688.8472022356    -688.8586606970       0.0000000000     301.4972008699       0.0000000000
  26280.00       0.0101042862    -688.8470577078    -688.8571619940       0.0000000000     265.8658862761       0.0000000000
  26320.00       0.0090020943    -688.8469969817    -688.8559990760       0.0000000000     236.8648046333       0.0000000000
  26360.00       0.0092394570    -688.8470607320    -688.8563001890       0.0000000000     243.1103385526       0.0000000000
  26400.00       0.0100963511    -688.8471759149    -688.8572722660       0.0000000000     265.6570965684       0.0000000000
  26440.00       0.0100962786    -688.8472460464    -688.8573423250       0.0000000000     265.6551880822       0.0000000000
  26480.00       0.0087727801    -688.8471256349    -688.8558984150       0.0000000000     230.8310463466       0.0000000000
  26520.00       0.0079795719    -688.8469925421    -688.8549721140       0.0000000000     209.9600022047       0.0000000000
  26560.00       0.0093036947    -688.8471501673    -688.8564538620       0.0000000000     244.8005729295       0.0000000000
  26600.00       0.0110392393    -688.8473216187    -688.8583608580       0.0000000000     290.4665489565       0.0000000000
  26640.00       0.0110314608    -688.8473060592    -688.8583375200       0.0000000000     290.2618796165       0.0000000000
  26680.00       0.0095444390    -688.8472037820    -688.8567482210       0.0000000000     251.1350809118       0.0000000000
  26720.00       0.0083282391    -688.8471354889    -688.8554637280       0.0000000000     219.1341989394       0.0000000000
  26760.00       0.0085657688    -688.8472145252    -688.8557802940       0.0000000000     225.3841272457       0.0000000000
  26800.00       0.0094564308    -688.8473880352    -688.8568444660       0.0000000000     248.8193931646       0.0000000000
  26840.00       0.0090465150    -688.8474388710    -688.8564853860       0.0000000000     238.0336121957       0.0000000000
  26880.00       0.0071094211    -688.8472525099    -688.8543619310       0.0000000000     187.0644300385       0.0000000000
  26920.00       0.0061972608    -688.8471430812    -688.8533403420       0.0000000000     163.0634961910       0.0000000000
  26960.00       0.0077259660    -688.8473604630    -688.8550864290       0.0000000000     203.2870754560       0.0000000000
  27000.00       0.0093464475    -688.8475527725    -688.8568992200       0.0000000000     245.9254915059       0.0000000000
  27040.00       0.0087800824    -688.8474797856    -688.8562598680       0.0000000000     231.0231861529       0.0000000000
  27080.00       0.0070342519    -688.8473266921    -688.8543609440       0.0000000000     185.0865641291       0.0000000000
  27120.00       0.0063979262    -688.8473120318    -688.8537099580       0.0000000000     168.3434431991       0.0000000000
  27160.00       0.0073946074    -688.8474377816    -688.8548323890       0.0000000000     194.5683059008       0.0000000000
